fuel_type,Tier,IMOSpeedCode,Load1,NO2_EF_ME,NO2_EF_AE,NO2_EF_AB
MDO,T2,G,0.42,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.43,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.44,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.45,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.46,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.47,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.48,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.49,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.5,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.51,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.52,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.53,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.54,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.55,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.56,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.57,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.58,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.59,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.6,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.61,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.62,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.63,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.64,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.65,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.66,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.67,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.68,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.69,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.7,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.71,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.72,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.73,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.74,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.75,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.76,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.77,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.78,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.79,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.8,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.81,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.82,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.83,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.84,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.85,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.86,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.87,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.88,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.89,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.9,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.91,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.92,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.93,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.94,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.95,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.96,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.97,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.98,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,0.99,5.733999999999999,10.527999999999999,1.974
MDO,T2,G,1.0,5.733999999999999,10.527999999999999,1.974
MDO,T3,G,0.0,14.781948141996313,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.01,14.781948141996313,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.02,14.781948141996313,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.03,9.330191686691048,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.04,7.047671960993047,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.05,5.844408994679953,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.06,5.120184981531103,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.07,4.644851066160036,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.08,4.313192393414545,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.09,4.070993962522177,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.1,3.8877746918992306,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.11,3.7452179254143645,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.12,3.631722836501386,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.13,3.5396222463397877,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.14,3.4636669190579696,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.15,3.400154770665796,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.16,3.3464078707891365,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.17,3.30044625765662,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.18,3.260777794350769,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.19,3.226258909934328,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.2,3.1960000000000006,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.21,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.22,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.23,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.24,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.25,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.26,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.27,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.28,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.29,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.3,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.31,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.32,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.33,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.34,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.35,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.36,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.37,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.38,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.39,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.4,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.41,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.42,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.43,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.44,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.45,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.46,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.47,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.48,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.49,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.5,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.51,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.52,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.53,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.54,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.55,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.56,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.57,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.58,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.59,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.6,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.61,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.62,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.63,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.64,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.65,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.66,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.67,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.68,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.69,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.7,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.71,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.72,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.73,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.74,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.75,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.76,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.77,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.78,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.79,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.8,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.81,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.82,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.83,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.84,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.85,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.86,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.87,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.88,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.89,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.9,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.91,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.92,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.93,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.94,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.95,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.96,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.97,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.98,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,0.99,3.1959999999999997,3.1959999999999997,3.1959999999999997
MDO,T3,G,1.0,3.1959999999999997,3.1959999999999997,3.1959999999999997
LNG,T0,other,0.0,6.012682285542931,1.3,1.3
LNG,T0,other,0.01,6.012682285542931,1.3,1.3
LNG,T0,other,0.02,6.012682285542931,1.3,1.3
LNG,T0,other,0.03,3.795134290581465,1.3,1.3
LNG,T0,other,0.04,2.866700109290038,1.3,1.3
LNG,T0,other,0.05,2.377262732504362,1.3,1.3
LNG,T0,other,0.06,2.0826784968680956,1.3,1.3
LNG,T0,other,0.07,1.8893324111414418,1.3,1.3
LNG,T0,other,0.08,1.7544274441298213,1.3,1.3
LNG,T0,other,0.09,1.6559111862574565,1.3,1.3
LNG,T0,other,0.1,1.5813852000841677,1.3,1.3
LNG,T0,other,0.11,1.5233990309883212,1.3,1.3
LNG,T0,other,0.12,1.4772339447596379,1.3,1.3
LNG,T0,other,0.13,1.439771251640089,1.3,1.3
LNG,T0,other,0.14,1.4088757805930416,1.3,1.3
LNG,T0,other,0.15,1.38304167768008,1.3,1.3
LNG,T0,other,0.16,1.3611796720982097,1.3,1.3
LNG,T0,other,0.17,1.3424843976700895,1.3,1.3
LNG,T0,other,0.18,1.3263489150988736,1.3,1.3
LNG,T0,other,0.19,1.312308067244877,1.3,1.3
LNG,T0,other,0.2,1.3000000000000003,1.3,1.3
LNG,T0,other,0.21,1.3,1.3,1.3
LNG,T0,other,0.22,1.3,1.3,1.3
LNG,T0,other,0.23,1.3,1.3,1.3
LNG,T0,other,0.24,1.3,1.3,1.3
LNG,T0,other,0.25,1.3,1.3,1.3
LNG,T0,other,0.26,1.3,1.3,1.3
LNG,T0,other,0.27,1.3,1.3,1.3
LNG,T0,other,0.28,1.3,1.3,1.3
LNG,T0,other,0.29,1.3,1.3,1.3
LNG,T0,other,0.3,1.3,1.3,1.3
LNG,T0,other,0.31,1.3,1.3,1.3
LNG,T0,other,0.32,1.3,1.3,1.3
LNG,T0,other,0.33,1.3,1.3,1.3
LNG,T0,other,0.34,1.3,1.3,1.3
LNG,T0,other,0.35,1.3,1.3,1.3
LNG,T0,other,0.36,1.3,1.3,1.3
LNG,T0,other,0.37,1.3,1.3,1.3
LNG,T0,other,0.38,1.3,1.3,1.3
LNG,T0,other,0.39,1.3,1.3,1.3
LNG,T0,other,0.4,1.3,1.3,1.3
LNG,T0,other,0.41,1.3,1.3,1.3
LNG,T0,other,0.42,1.3,1.3,1.3
LNG,T0,other,0.43,1.3,1.3,1.3
LNG,T0,other,0.44,1.3,1.3,1.3
LNG,T0,other,0.45,1.3,1.3,1.3
LNG,T0,other,0.46,1.3,1.3,1.3
LNG,T0,other,0.47,1.3,1.3,1.3
LNG,T0,other,0.48,1.3,1.3,1.3
LNG,T0,other,0.49,1.3,1.3,1.3
LNG,T0,other,0.5,1.3,1.3,1.3
LNG,T0,other,0.51,1.3,1.3,1.3
LNG,T0,other,0.52,1.3,1.3,1.3
LNG,T0,other,0.53,1.3,1.3,1.3
LNG,T0,other,0.54,1.3,1.3,1.3
LNG,T0,other,0.55,1.3,1.3,1.3
LNG,T0,other,0.56,1.3,1.3,1.3
LNG,T0,other,0.57,1.3,1.3,1.3
LNG,T0,other,0.58,1.3,1.3,1.3
LNG,T0,other,0.59,1.3,1.3,1.3
LNG,T0,other,0.6,1.3,1.3,1.3
LNG,T0,other,0.61,1.3,1.3,1.3
LNG,T0,other,0.62,1.3,1.3,1.3
LNG,T0,other,0.63,1.3,1.3,1.3
LNG,T0,other,0.64,1.3,1.3,1.3
LNG,T0,other,0.65,1.3,1.3,1.3
LNG,T0,other,0.66,1.3,1.3,1.3
LNG,T0,other,0.67,1.3,1.3,1.3
LNG,T0,other,0.68,1.3,1.3,1.3
LNG,T0,other,0.69,1.3,1.3,1.3
LNG,T0,other,0.7,1.3,1.3,1.3
LNG,T0,other,0.71,1.3,1.3,1.3
LNG,T0,other,0.72,1.3,1.3,1.3
LNG,T0,other,0.73,1.3,1.3,1.3
LNG,T0,other,0.74,1.3,1.3,1.3
LNG,T0,other,0.75,1.3,1.3,1.3
LNG,T0,other,0.76,1.3,1.3,1.3
LNG,T0,other,0.77,1.3,1.3,1.3
LNG,T0,other,0.78,1.3,1.3,1.3
LNG,T0,other,0.79,1.3,1.3,1.3
LNG,T0,other,0.8,1.3,1.3,1.3
LNG,T0,other,0.81,1.3,1.3,1.3
LNG,T0,other,0.82,1.3,1.3,1.3
LNG,T0,other,0.83,1.3,1.3,1.3
LNG,T0,other,0.84,1.3,1.3,1.3
LNG,T0,other,0.85,1.3,1.3,1.3
LNG,T0,other,0.86,1.3,1.3,1.3
LNG,T0,other,0.87,1.3,1.3,1.3
LNG,T0,other,0.88,1.3,1.3,1.3
LNG,T0,other,0.89,1.3,1.3,1.3
LNG,T0,other,0.9,1.3,1.3,1.3
LNG,T0,other,0.91,1.3,1.3,1.3
LNG,T0,other,0.92,1.3,1.3,1.3
LNG,T0,other,0.93,1.3,1.3,1.3
LNG,T0,other,0.94,1.3,1.3,1.3
LNG,T0,other,0.95,1.3,1.3,1.3
LNG,T0,other,0.96,1.3,1.3,1.3
LNG,T0,other,0.97,1.3,1.3,1.3
LNG,T0,other,0.98,1.3,1.3,1.3
LNG,T0,other,0.99,1.3,1.3,1.3
LNG,T0,other,1.0,1.3,1.3,1.3
LNG,T1,other,0.0,6.012682285542931,1.3,1.3
LNG,T1,other,0.01,6.012682285542931,1.3,1.3
LNG,T1,other,0.02,6.012682285542931,1.3,1.3
LNG,T1,other,0.03,3.795134290581465,1.3,1.3
LNG,T1,other,0.04,2.866700109290038,1.3,1.3
LNG,T1,other,0.05,2.377262732504362,1.3,1.3
LNG,T1,other,0.06,2.0826784968680956,1.3,1.3
LNG,T1,other,0.07,1.8893324111414418,1.3,1.3
LNG,T1,other,0.08,1.7544274441298213,1.3,1.3
LNG,T1,other,0.09,1.6559111862574565,1.3,1.3
LNG,T1,other,0.1,1.5813852000841677,1.3,1.3
LNG,T1,other,0.11,1.5233990309883212,1.3,1.3
LNG,T1,other,0.12,1.4772339447596379,1.3,1.3
LNG,T1,other,0.13,1.439771251640089,1.3,1.3
LNG,T1,other,0.14,1.4088757805930416,1.3,1.3
LNG,T1,other,0.15,1.38304167768008,1.3,1.3
LNG,T1,other,0.16,1.3611796720982097,1.3,1.3
LNG,T1,other,0.17,1.3424843976700895,1.3,1.3
LNG,T1,other,0.18,1.3263489150988736,1.3,1.3
LNG,T1,other,0.19,1.312308067244877,1.3,1.3
LNG,T1,other,0.2,1.3000000000000003,1.3,1.3
LNG,T1,other,0.21,1.3,1.3,1.3
LNG,T1,other,0.22,1.3,1.3,1.3
LNG,T1,other,0.23,1.3,1.3,1.3
LNG,T1,other,0.24,1.3,1.3,1.3
LNG,T1,other,0.25,1.3,1.3,1.3
LNG,T1,other,0.26,1.3,1.3,1.3
LNG,T1,other,0.27,1.3,1.3,1.3
LNG,T1,other,0.28,1.3,1.3,1.3
LNG,T1,other,0.29,1.3,1.3,1.3
LNG,T1,other,0.3,1.3,1.3,1.3
LNG,T1,other,0.31,1.3,1.3,1.3
LNG,T1,other,0.32,1.3,1.3,1.3
LNG,T1,other,0.33,1.3,1.3,1.3
LNG,T1,other,0.34,1.3,1.3,1.3
LNG,T1,other,0.35,1.3,1.3,1.3
LNG,T1,other,0.36,1.3,1.3,1.3
LNG,T1,other,0.37,1.3,1.3,1.3
LNG,T1,other,0.38,1.3,1.3,1.3
LNG,T1,other,0.39,1.3,1.3,1.3
LNG,T1,other,0.4,1.3,1.3,1.3
LNG,T1,other,0.41,1.3,1.3,1.3
LNG,T1,other,0.42,1.3,1.3,1.3
LNG,T1,other,0.43,1.3,1.3,1.3
LNG,T1,other,0.44,1.3,1.3,1.3
LNG,T1,other,0.45,1.3,1.3,1.3
LNG,T1,other,0.46,1.3,1.3,1.3
LNG,T1,other,0.47,1.3,1.3,1.3
LNG,T1,other,0.48,1.3,1.3,1.3
LNG,T1,other,0.49,1.3,1.3,1.3
LNG,T1,other,0.5,1.3,1.3,1.3
LNG,T1,other,0.51,1.3,1.3,1.3
LNG,T1,other,0.52,1.3,1.3,1.3
LNG,T1,other,0.53,1.3,1.3,1.3
LNG,T1,other,0.54,1.3,1.3,1.3
LNG,T1,other,0.55,1.3,1.3,1.3
LNG,T1,other,0.56,1.3,1.3,1.3
LNG,T1,other,0.57,1.3,1.3,1.3
LNG,T1,other,0.58,1.3,1.3,1.3
LNG,T1,other,0.59,1.3,1.3,1.3
LNG,T1,other,0.6,1.3,1.3,1.3
LNG,T1,other,0.61,1.3,1.3,1.3
LNG,T1,other,0.62,1.3,1.3,1.3
LNG,T1,other,0.63,1.3,1.3,1.3
LNG,T1,other,0.64,1.3,1.3,1.3
LNG,T1,other,0.65,1.3,1.3,1.3
LNG,T1,other,0.66,1.3,1.3,1.3
LNG,T1,other,0.67,1.3,1.3,1.3
LNG,T1,other,0.68,1.3,1.3,1.3
LNG,T1,other,0.69,1.3,1.3,1.3
LNG,T1,other,0.7,1.3,1.3,1.3
LNG,T1,other,0.71,1.3,1.3,1.3
LNG,T1,other,0.72,1.3,1.3,1.3
LNG,T1,other,0.73,1.3,1.3,1.3
LNG,T1,other,0.74,1.3,1.3,1.3
LNG,T1,other,0.75,1.3,1.3,1.3
LNG,T1,other,0.76,1.3,1.3,1.3
LNG,T1,other,0.77,1.3,1.3,1.3
LNG,T1,other,0.78,1.3,1.3,1.3
LNG,T1,other,0.79,1.3,1.3,1.3
LNG,T1,other,0.8,1.3,1.3,1.3
LNG,T1,other,0.81,1.3,1.3,1.3
LNG,T1,other,0.82,1.3,1.3,1.3
LNG,T1,other,0.83,1.3,1.3,1.3
LNG,T1,other,0.84,1.3,1.3,1.3
LNG,T1,other,0.85,1.3,1.3,1.3
LNG,T1,other,0.86,1.3,1.3,1.3
LNG,T1,other,0.87,1.3,1.3,1.3
LNG,T1,other,0.88,1.3,1.3,1.3
LNG,T1,other,0.89,1.3,1.3,1.3
LNG,T1,other,0.9,1.3,1.3,1.3
LNG,T1,other,0.91,1.3,1.3,1.3
LNG,T1,other,0.92,1.3,1.3,1.3
LNG,T1,other,0.93,1.3,1.3,1.3
LNG,T1,other,0.94,1.3,1.3,1.3
LNG,T1,other,0.95,1.3,1.3,1.3
LNG,T1,other,0.96,1.3,1.3,1.3
LNG,T1,other,0.97,1.3,1.3,1.3
LNG,T1,other,0.98,1.3,1.3,1.3
LNG,T1,other,0.99,1.3,1.3,1.3
LNG,T1,other,1.0,1.3,1.3,1.3
LNG,T2,other,0.0,6.012682285542931,1.3,1.3
LNG,T2,other,0.01,6.012682285542931,1.3,1.3
LNG,T2,other,0.02,6.012682285542931,1.3,1.3
LNG,T2,other,0.03,3.795134290581465,1.3,1.3
LNG,T2,other,0.04,2.866700109290038,1.3,1.3
LNG,T2,other,0.05,2.377262732504362,1.3,1.3
LNG,T2,other,0.06,2.0826784968680956,1.3,1.3
LNG,T2,other,0.07,1.8893324111414418,1.3,1.3
LNG,T2,other,0.08,1.7544274441298213,1.3,1.3
LNG,T2,other,0.09,1.6559111862574565,1.3,1.3
LNG,T2,other,0.1,1.5813852000841677,1.3,1.3
LNG,T2,other,0.11,1.5233990309883212,1.3,1.3
LNG,T2,other,0.12,1.4772339447596379,1.3,1.3
LNG,T2,other,0.13,1.439771251640089,1.3,1.3
LNG,T2,other,0.14,1.4088757805930416,1.3,1.3
LNG,T2,other,0.15,1.38304167768008,1.3,1.3
LNG,T2,other,0.16,1.3611796720982097,1.3,1.3
LNG,T2,other,0.17,1.3424843976700895,1.3,1.3
LNG,T2,other,0.18,1.3263489150988736,1.3,1.3
LNG,T2,other,0.19,1.312308067244877,1.3,1.3
LNG,T2,other,0.2,1.3000000000000003,1.3,1.3
LNG,T2,other,0.21,1.3,1.3,1.3
LNG,T2,other,0.22,1.3,1.3,1.3
LNG,T2,other,0.23,1.3,1.3,1.3
LNG,T2,other,0.24,1.3,1.3,1.3
LNG,T2,other,0.25,1.3,1.3,1.3
LNG,T2,other,0.26,1.3,1.3,1.3
LNG,T2,other,0.27,1.3,1.3,1.3
LNG,T2,other,0.28,1.3,1.3,1.3
LNG,T2,other,0.29,1.3,1.3,1.3
LNG,T2,other,0.3,1.3,1.3,1.3
LNG,T2,other,0.31,1.3,1.3,1.3
LNG,T2,other,0.32,1.3,1.3,1.3
LNG,T2,other,0.33,1.3,1.3,1.3
LNG,T2,other,0.34,1.3,1.3,1.3
LNG,T2,other,0.35,1.3,1.3,1.3
LNG,T2,other,0.36,1.3,1.3,1.3
LNG,T2,other,0.37,1.3,1.3,1.3
LNG,T2,other,0.38,1.3,1.3,1.3
LNG,T2,other,0.39,1.3,1.3,1.3
LNG,T2,other,0.4,1.3,1.3,1.3
LNG,T2,other,0.41,1.3,1.3,1.3
LNG,T2,other,0.42,1.3,1.3,1.3
LNG,T2,other,0.43,1.3,1.3,1.3
LNG,T2,other,0.44,1.3,1.3,1.3
LNG,T2,other,0.45,1.3,1.3,1.3
LNG,T2,other,0.46,1.3,1.3,1.3
LNG,T2,other,0.47,1.3,1.3,1.3
LNG,T2,other,0.48,1.3,1.3,1.3
LNG,T2,other,0.49,1.3,1.3,1.3
LNG,T2,other,0.5,1.3,1.3,1.3
LNG,T2,other,0.51,1.3,1.3,1.3
LNG,T2,other,0.52,1.3,1.3,1.3
LNG,T2,other,0.53,1.3,1.3,1.3
LNG,T2,other,0.54,1.3,1.3,1.3
LNG,T2,other,0.55,1.3,1.3,1.3
LNG,T2,other,0.56,1.3,1.3,1.3
LNG,T2,other,0.57,1.3,1.3,1.3
LNG,T2,other,0.58,1.3,1.3,1.3
LNG,T2,other,0.59,1.3,1.3,1.3
LNG,T2,other,0.6,1.3,1.3,1.3
LNG,T2,other,0.61,1.3,1.3,1.3
LNG,T2,other,0.62,1.3,1.3,1.3
LNG,T2,other,0.63,1.3,1.3,1.3
LNG,T2,other,0.64,1.3,1.3,1.3
LNG,T2,other,0.65,1.3,1.3,1.3
LNG,T2,other,0.66,1.3,1.3,1.3
LNG,T2,other,0.67,1.3,1.3,1.3
LNG,T2,other,0.68,1.3,1.3,1.3
LNG,T2,other,0.69,1.3,1.3,1.3
LNG,T2,other,0.7,1.3,1.3,1.3
LNG,T2,other,0.71,1.3,1.3,1.3
LNG,T2,other,0.72,1.3,1.3,1.3
LNG,T2,other,0.73,1.3,1.3,1.3
LNG,T2,other,0.74,1.3,1.3,1.3
LNG,T2,other,0.75,1.3,1.3,1.3
LNG,T2,other,0.76,1.3,1.3,1.3
LNG,T2,other,0.77,1.3,1.3,1.3
LNG,T2,other,0.78,1.3,1.3,1.3
LNG,T2,other,0.79,1.3,1.3,1.3
LNG,T2,other,0.8,1.3,1.3,1.3
LNG,T2,other,0.81,1.3,1.3,1.3
LNG,T2,other,0.82,1.3,1.3,1.3
LNG,T2,other,0.83,1.3,1.3,1.3
LNG,T2,other,0.84,1.3,1.3,1.3
LNG,T2,other,0.85,1.3,1.3,1.3
LNG,T2,other,0.86,1.3,1.3,1.3
LNG,T2,other,0.87,1.3,1.3,1.3
LNG,T2,other,0.88,1.3,1.3,1.3
LNG,T2,other,0.89,1.3,1.3,1.3
LNG,T2,other,0.9,1.3,1.3,1.3
LNG,T2,other,0.91,1.3,1.3,1.3
LNG,T2,other,0.92,1.3,1.3,1.3
LNG,T2,other,0.93,1.3,1.3,1.3
LNG,T2,other,0.94,1.3,1.3,1.3
LNG,T2,other,0.95,1.3,1.3,1.3
LNG,T2,other,0.96,1.3,1.3,1.3
LNG,T2,other,0.97,1.3,1.3,1.3
LNG,T2,other,0.98,1.3,1.3,1.3
LNG,T2,other,0.99,1.3,1.3,1.3
LNG,T2,other,1.0,1.3,1.3,1.3
LNG,T3,other,0.0,6.012682285542931,1.3,1.3
LNG,T3,other,0.01,6.012682285542931,1.3,1.3
LNG,T3,other,0.02,6.012682285542931,1.3,1.3
